video_path,source_frame,driving_frame
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10286#isKyMAYUOgg#000362#000570.mp4,223,94
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10286#isKyMAYUOgg#000362#000570.mp4,190,197
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10286#isKyMAYUOgg#000362#000570.mp4,150,167
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10286#isKyMAYUOgg#000362#000570.mp4,112,248
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10286#isKyMAYUOgg#000362#000570.mp4,156,110
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10286#isKyMAYUOgg#000581#000782.mp4,120,83
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10286#isKyMAYUOgg#000581#000782.mp4,87,203
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10286#isKyMAYUOgg#000581#000782.mp4,217,155
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10286#isKyMAYUOgg#000581#000782.mp4,238,67
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10286#isKyMAYUOgg#000581#000782.mp4,156,30
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10286#isKyMAYUOgg#000805#000972.mp4,40,46
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10286#isKyMAYUOgg#000805#000972.mp4,5,41
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10286#isKyMAYUOgg#000805#000972.mp4,13,14
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10286#isKyMAYUOgg#000805#000972.mp4,54,192
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10286#isKyMAYUOgg#000805#000972.mp4,63,124
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10286#isKyMAYUOgg#001010#001212.mp4,103,14
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10286#isKyMAYUOgg#001010#001212.mp4,6,236
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10286#isKyMAYUOgg#001010#001212.mp4,8,186
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10286#isKyMAYUOgg#001010#001212.mp4,15,100
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10286#isKyMAYUOgg#001010#001212.mp4,119,181
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10286#isKyMAYUOgg#004288#004420.mp4,2,5
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10286#isKyMAYUOgg#004288#004420.mp4,25,106
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10286#isKyMAYUOgg#004288#004420.mp4,66,126
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10286#isKyMAYUOgg#004288#004420.mp4,38,26
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10286#isKyMAYUOgg#004288#004420.mp4,12,113
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10286#isKyMAYUOgg#004429#004634.mp4,163,172
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10286#isKyMAYUOgg#004429#004634.mp4,64,176
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10286#isKyMAYUOgg#004429#004634.mp4,125,143
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10286#isKyMAYUOgg#004429#004634.mp4,98,190
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10286#isKyMAYUOgg#004429#004634.mp4,67,186
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10286#isKyMAYUOgg#004636#004965.mp4,336,348
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10286#isKyMAYUOgg#004636#004965.mp4,333,387
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10286#isKyMAYUOgg#004636#004965.mp4,108,359
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10286#isKyMAYUOgg#004636#004965.mp4,94,247
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10286#isKyMAYUOgg#004636#004965.mp4,35,154
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10286#isKyMAYUOgg#007215#007387.mp4,27,123
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10286#isKyMAYUOgg#007215#007387.mp4,95,46
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10286#isKyMAYUOgg#007215#007387.mp4,108,172
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10286#isKyMAYUOgg#007215#007387.mp4,111,72
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10286#isKyMAYUOgg#007215#007387.mp4,11,73
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10286#isKyMAYUOgg#007446#007605.mp4,52,142
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10286#isKyMAYUOgg#007446#007605.mp4,91,158
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10286#isKyMAYUOgg#007446#007605.mp4,128,90
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10286#isKyMAYUOgg#007446#007605.mp4,85,131
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10286#isKyMAYUOgg#007446#007605.mp4,3,60
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10286#isKyMAYUOgg#010454#010602.mp4,96,114
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10286#isKyMAYUOgg#010454#010602.mp4,150,57
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10286#isKyMAYUOgg#010454#010602.mp4,121,53
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10286#isKyMAYUOgg#010454#010602.mp4,62,58
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10286#isKyMAYUOgg#010454#010602.mp4,95,132
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10286#isKyMAYUOgg#010624#010965.mp4,21,166
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10286#isKyMAYUOgg#010624#010965.mp4,259,11
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10286#isKyMAYUOgg#010624#010965.mp4,67,257
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10286#isKyMAYUOgg#010624#010965.mp4,247,130
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10286#isKyMAYUOgg#010624#010965.mp4,296,328
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10286#isKyMAYUOgg#011210#011721.mp4,475,171
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10286#isKyMAYUOgg#011210#011721.mp4,453,380
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10286#isKyMAYUOgg#011210#011721.mp4,334,69
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10286#isKyMAYUOgg#011210#011721.mp4,356,493
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10286#isKyMAYUOgg#011210#011721.mp4,163,265
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10286#J37FfHHefdc#000455#000592.mp4,60,111
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10286#J37FfHHefdc#000455#000592.mp4,116,99
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10286#J37FfHHefdc#000455#000592.mp4,96,145
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10286#J37FfHHefdc#000455#000592.mp4,132,49
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10286#J37FfHHefdc#000455#000592.mp4,69,0
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10286#J37FfHHefdc#000631#000751.mp4,61,71
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10286#J37FfHHefdc#000631#000751.mp4,101,70
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10286#J37FfHHefdc#000631#000751.mp4,47,78
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10286#J37FfHHefdc#000631#000751.mp4,33,84
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10286#J37FfHHefdc#000631#000751.mp4,119,20
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10286#mYc2BIS0zWU#001692#001799.mp4,8,52
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10286#mYc2BIS0zWU#001692#001799.mp4,67,89
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10286#mYc2BIS0zWU#001692#001799.mp4,45,44
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10286#mYc2BIS0zWU#001692#001799.mp4,7,55
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10286#mYc2BIS0zWU#001692#001799.mp4,73,82
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10286#mYc2BIS0zWU#001946#002062.mp4,71,112
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10286#mYc2BIS0zWU#001946#002062.mp4,90,101
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10286#mYc2BIS0zWU#001946#002062.mp4,1,110
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10286#mYc2BIS0zWU#001946#002062.mp4,3,68
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10286#mYc2BIS0zWU#001946#002062.mp4,30,82
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10286#mYc2BIS0zWU#002129#002234.mp4,20,63
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10286#mYc2BIS0zWU#002129#002234.mp4,33,95
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10286#mYc2BIS0zWU#002129#002234.mp4,6,15
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10286#mYc2BIS0zWU#002129#002234.mp4,13,57
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10286#mYc2BIS0zWU#002129#002234.mp4,59,32
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10286#mYc2BIS0zWU#002318#002453.mp4,110,97
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10286#mYc2BIS0zWU#002318#002453.mp4,20,34
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10286#mYc2BIS0zWU#002318#002453.mp4,58,3
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10286#mYc2BIS0zWU#002318#002453.mp4,93,61
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10286#mYc2BIS0zWU#002318#002453.mp4,22,20
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10286#mYc2BIS0zWU#002507#002601.mp4,21,52
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10286#mYc2BIS0zWU#002507#002601.mp4,22,7
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10286#mYc2BIS0zWU#002507#002601.mp4,14,2
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10286#mYc2BIS0zWU#002507#002601.mp4,80,40
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10286#mYc2BIS0zWU#002507#002601.mp4,74,75
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10286#ZAK9gLYNqPs#000981#001170.mp4,104,168
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10286#ZAK9gLYNqPs#000981#001170.mp4,133,112
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10286#ZAK9gLYNqPs#000981#001170.mp4,102,49
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10286#ZAK9gLYNqPs#000981#001170.mp4,139,21
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10286#ZAK9gLYNqPs#000981#001170.mp4,88,96
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10286#ZAK9gLYNqPs#001223#001605.mp4,308,232
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10286#ZAK9gLYNqPs#001223#001605.mp4,93,369
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10286#ZAK9gLYNqPs#001223#001605.mp4,268,33
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10286#ZAK9gLYNqPs#001223#001605.mp4,197,4
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10286#ZAK9gLYNqPs#001223#001605.mp4,378,62
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10286#ZAK9gLYNqPs#004482#004798.mp4,41,190
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10286#ZAK9gLYNqPs#004482#004798.mp4,218,29
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10286#ZAK9gLYNqPs#004482#004798.mp4,160,280
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10286#ZAK9gLYNqPs#004482#004798.mp4,141,151
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10286#ZAK9gLYNqPs#004482#004798.mp4,191,153
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10286#ZAK9gLYNqPs#005256#005448.mp4,83,132
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10286#ZAK9gLYNqPs#005256#005448.mp4,108,88
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10286#ZAK9gLYNqPs#005256#005448.mp4,66,76
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10286#ZAK9gLYNqPs#005256#005448.mp4,46,95
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10286#ZAK9gLYNqPs#005256#005448.mp4,170,158
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10287#4oOmqI1myzY#000153#000298.mp4,54,112
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10287#4oOmqI1myzY#000153#000298.mp4,39,47
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10287#4oOmqI1myzY#000153#000298.mp4,153,4
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10287#4oOmqI1myzY#000153#000298.mp4,78,21
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10287#4oOmqI1myzY#000153#000298.mp4,80,47
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10287#4oOmqI1myzY#000381#000729.mp4,100,154
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10287#4oOmqI1myzY#000381#000729.mp4,30,102
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10287#4oOmqI1myzY#000381#000729.mp4,227,107
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10287#4oOmqI1myzY#000381#000729.mp4,141,223
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10287#4oOmqI1myzY#000381#000729.mp4,234,338
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10287#bP0bKbQQlzc#000799#001179.mp4,248,455
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10287#bP0bKbQQlzc#000799#001179.mp4,304,83
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10287#bP0bKbQQlzc#000799#001179.mp4,423,60
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10287#bP0bKbQQlzc#000799#001179.mp4,137,217
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10287#bP0bKbQQlzc#000799#001179.mp4,352,21
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10287#bP0bKbQQlzc#003288#003417.mp4,62,32
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10287#bP0bKbQQlzc#003288#003417.mp4,74,138
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10287#bP0bKbQQlzc#003288#003417.mp4,47,123
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10287#bP0bKbQQlzc#003288#003417.mp4,54,1
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10287#bP0bKbQQlzc#003288#003417.mp4,154,76
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10287#bP0bKbQQlzc#003638#003940.mp4,336,288
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10287#bP0bKbQQlzc#003638#003940.mp4,147,297
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10287#bP0bKbQQlzc#003638#003940.mp4,298,130
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10287#bP0bKbQQlzc#003638#003940.mp4,262,345
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10287#bP0bKbQQlzc#003638#003940.mp4,357,2
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10287#bP0bKbQQlzc#004126#004455.mp4,230,94
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10287#bP0bKbQQlzc#004126#004455.mp4,206,79
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10287#bP0bKbQQlzc#004126#004455.mp4,282,144
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10287#bP0bKbQQlzc#004126#004455.mp4,63,53
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10287#bP0bKbQQlzc#004126#004455.mp4,340,341
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10287#MHoaMi5hKkE#000266#000468.mp4,214,117
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10287#MHoaMi5hKkE#000266#000468.mp4,115,69
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10287#MHoaMi5hKkE#000266#000468.mp4,75,35
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10287#MHoaMi5hKkE#000266#000468.mp4,169,105
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10287#MHoaMi5hKkE#000266#000468.mp4,219,202
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10287#MHoaMi5hKkE#000653#000756.mp4,28,63
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10287#MHoaMi5hKkE#000653#000756.mp4,36,105
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10287#MHoaMi5hKkE#000653#000756.mp4,25,51
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10287#MHoaMi5hKkE#000653#000756.mp4,103,21
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10287#MHoaMi5hKkE#000653#000756.mp4,24,90
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10287#MHoaMi5hKkE#001008#001291.mp4,283,138
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10287#MHoaMi5hKkE#001008#001291.mp4,164,321
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10287#MHoaMi5hKkE#001008#001291.mp4,324,149
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10287#MHoaMi5hKkE#001008#001291.mp4,136,266
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10287#MHoaMi5hKkE#001008#001291.mp4,22,175
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10287#RfDogGJ-UnM#000900#000988.mp4,68,75
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10287#RfDogGJ-UnM#000900#000988.mp4,18,10
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10287#RfDogGJ-UnM#000900#000988.mp4,60,41
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10287#RfDogGJ-UnM#000900#000988.mp4,32,81
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10287#RfDogGJ-UnM#000900#000988.mp4,71,32
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10287#RfDogGJ-UnM#000988#001052.mp4,9,66
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10287#RfDogGJ-UnM#000988#001052.mp4,8,50
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10287#RfDogGJ-UnM#000988#001052.mp4,14,22
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10287#RfDogGJ-UnM#000988#001052.mp4,64,59
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10287#RfDogGJ-UnM#000988#001052.mp4,33,74
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10287#RfDogGJ-UnM#001114#001235.mp4,64,119
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10287#RfDogGJ-UnM#001114#001235.mp4,99,30
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10287#RfDogGJ-UnM#001114#001235.mp4,31,89
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10287#RfDogGJ-UnM#001114#001235.mp4,140,123
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10287#RfDogGJ-UnM#001114#001235.mp4,116,8
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10287#V0ubcXO71Sg#005153#005311.mp4,27,37
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10287#V0ubcXO71Sg#005153#005311.mp4,155,161
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10287#V0ubcXO71Sg#005153#005311.mp4,22,28
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10287#V0ubcXO71Sg#005153#005311.mp4,89,140
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10287#V0ubcXO71Sg#005153#005311.mp4,128,109
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10287#V0ubcXO71Sg#005327#005538.mp4,90,206
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10287#V0ubcXO71Sg#005327#005538.mp4,196,218
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10287#V0ubcXO71Sg#005327#005538.mp4,210,33
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10287#V0ubcXO71Sg#005327#005538.mp4,125,107
